1799,00435	0,00177
1800,7383	0,0023
1802,47162	0,00199
1804,20429	0,00201
1805,93632	0,00234
1807,66772	0,00206
1809,39847	0,00243
1811,12858	0,00249
1812,85806	0,00259
1814,58689	0,00313
1816,31509	0,00235
1818,04265	0,0031
1819,76957	0,00199
1821,49585	0,00297
1823,22149	0,00237
1824,94649	0,00182
1826,67086	0,00183
1828,39459	0,00213
1830,11768	0,0021
1831,84014	0,00147
1833,56196	0,0017
1835,28314	0,00266
1837,00369	9,22998E-4
1838,7236	6,42649E-4
1840,44287	0,00259
1842,16151	0,00237
1843,87951	5,81157E-4
1845,59688	0,00163
1847,31362	5,45305E-4
1849,02971	0,00137
1850,74518	8,32364E-4
1852,46001	0,00201
1854,17421	0,00221
1855,88777	0,0026
1857,6007	0,00216
1859,31299	0,00182
1861,02465	0,00152
1862,73568	8,81138E-4
1864,44608	0,00149
1866,15585	0,00181
1867,86498	0,00218
1869,57348	0,00358
1871,28135	0,00298
1872,98858	0,00151
1874,69519	0,00163
1876,40117	-5.570776075459939886e-05
1878,10651	1,31857E-5
1879,81122	0,00177
1881,51531	0,00251
1883,21876	0,00218
1884,92158	0,00185
1886,62378	0,0016
1888,32534	0,00115
1890,02627	0,0015
1891,72658	0,0024
1893,42626	0,00189
1895,1253	0,00129
1896,82372	9,42479E-4
1898,52151	0,0019
1900,21868	0,00137
1901,91521	0,00119
1903,61112	0,00196
1905,3064	0,00255
1907,00106	0,00233
1908,69508	0,00229
1910,38849	0,00324
1912,08126	0,00312
1913,77341	0,0022
1915,46493	0,00242
1917,15583	0,0019
1918,8461	0,00215
1920,53574	0,00323
1922,22476	0,00266
1923,91316	0,00271
1925,60093	0,00395
1927,28808	0,00412
1928,9746	0,00292
1930,6605	0,00296
1932,34577	0,00377
1934,03043	0,00272
1935,71445	0,00317
1937,39786	0,00261
1939,08064	0,00186
1940,7628	0,0024
1942,44434	0,00103
1944,12525	0,00146
1945,80555	0,00202
1947,48522	0,00171
1949,16427	0,00264
1950,8427	0,00273
1952,5205	0,00261
1954,19769	0,00239
1955,87425	0,00292
1957,5502	0,00278
1959,22553	0,00269
1960,90023	0,00307
1962,57432	0,00214
1964,24778	0,00152
1965,92063	0,00204
1967,59285	0,00318
1969,26446	0,00227
1970,93545	0,00318
1972,60582	0,00318
1974,27558	0,00247
1975,94471	9,81249E-4
1977,61323	8,75561E-4
1979,28113	5,78014E-4
1980,94841	9,0751E-4
1982,61507	8,63832E-4
1984,28112	0,00244
1985,94655	0,00161
1987,61137	0,00211
1989,27557	0,00231
1990,93915	0,00255
1992,60211	0,00133
1994,26446	0,00255
1995,9262	0,00235
1997,58732	0,00237
1999,24782	0,00173
2000,90771	0,00182
2002,56699	0,00197
2004,22565	0,00155
2005,8837	0,00191
2007,54113	0,00304
2009,19795	0,00176
2010,85415	0,0022
2012,50974	7,15461E-4
2014,16472	-4.268109228141243384e-04
2015,81909	7,42915E-4
2017,47284	0,00153
2019,12598	0,00225
2020,77851	0,0016
2022,43043	0,00253
2024,08173	0,00294
2025,73243	0,00348
2027,38251	0,0026
2029,03198	0,00243
2030,68084	0,00256
2032,32909	0,00152
2033,97673	0,00227
2035,62375	9,91092E-4
2037,27017	0,00108
2038,91598	0,00179
2040,56118	0,00147
2042,20577	0,00172
2043,84974	0,00255
2045,49312	0,00174
