# Mode: Measurement
# Date: 2026-03-13 12:28:15
# Light source: off
# Gain: 10.0
# Exposure: 10000
Pixel,Wavelength,Intensity
954,742.136374,0.311916
955,742.631521,0.315438
956,743.126672,0.313811
957,743.621828,0.313468
958,744.116988,0.327307
959,744.612152,0.319325
960,745.107321,0.314982
961,745.602493,0.32545
962,746.09767,0.322897
963,746.592851,0.326764
964,747.088037,0.328332
965,747.583226,0.325571
966,748.07842,0.332588
967,748.573619,0.334172
968,749.068822,0.334402
969,749.564029,0.336272
970,750.059241,0.337843
971,750.554457,0.339708
972,751.049677,0.338274
973,751.544902,0.335114
974,752.040132,0.338162
975,752.535366,0.343608
976,753.030604,0.342419
977,753.525847,0.343355
978,754.021095,0.341326
979,754.516347,0.341847
980,755.011603,0.34454
981,755.506865,0.339478
982,756.00213,0.342361
983,756.497401,0.34002
984,756.992676,0.341029
985,757.487956,0.344314
986,757.98324,0.346058
987,758.478529,0.348184
988,758.973823,0.343336
989,759.469122,0.346137
990,759.964425,0.342991
991,760.459733,0.336138
992,760.955046,0.332436
993,761.450364,0.337458
994,761.945687,0.335301
995,762.441014,0.328433
996,762.936346,0.326105
997,763.431683,0.325683
998,763.927025,0.31955
999,764.422372,0.325017
1000,764.917724,0.323588
1001,765.413081,0.313478
1002,765.908442,0.312684
1003,766.403809,0.30721
1004,766.89918,0.303725
1005,767.394557,0.304714
1006,767.889939,0.304908
1007,768.385325,0.302884
1008,768.880717,0.295422
1009,769.376114,0.291381
1010,769.871516,0.291947
1011,770.366923,0.288007
1012,770.862335,0.283174
1013,771.357752,0.284141
1014,771.853175,0.279669
1015,772.348602,0.275018
1016,772.844035,0.274964
1017,773.339473,0.266882
1018,773.834916,0.258759
1019,774.330365,0.262277
1020,774.825819,0.260822
1021,775.321278,0.252913
1022,775.816742,0.251076
1023,776.312212,0.247953
1024,776.807686,0.248308
1025,777.303167,0.241317
1026,777.798652,0.240412
1027,778.294143,0.235421
1028,778.78964,0.232314
1029,779.285142,0.228418
1030,779.780649,0.231308
1031,780.276162,0.223162
1032,780.77168,0.217897
1033,781.267204,0.216188
1034,781.762733,0.210718
1035,782.258267,0.203947
1036,782.753808,0.20564
1037,783.249353,0.200046
1038,783.744905,0.196509
1039,784.240462,0.193036
1040,784.736024,0.189968
1041,785.231592,0.188533
1042,785.727166,0.188032
1043,786.222745,0.190682
1044,786.718331,0.185593
1045,787.213921,0.185223
1046,787.709518,0.1834
1047,788.20512,0.177472
1048,788.700728,0.179394
1049,789.196342,0.174583
1050,789.691961,0.171942
1051,790.187586,0.166643
1052,790.683217,0.161379
1053,791.178854,0.162782
1054,791.674497,0.154301
1055,792.170146,0.146598
1056,792.6658,0.143093
1057,793.16146,0.14192
1058,793.657127,0.139479
1059,794.152799,0.138241
1060,794.648477,0.13366
1061,795.144161,0.130724
1062,795.639851,0.132275
1063,796.135547,0.130156
1064,796.631249,0.127563
1065,797.126957,0.126475
1066,797.622671,0.126563
1067,798.118392,0.124309
1068,798.614118,0.123005
