pixel,intensity,reference_wavelength,reference_intensity,calibrated_wavelength,calibrated_intensity
272,0.08500590175390244,461.314176,0.011561308697078158,461.314176,0.08500590175390244
273,0.08543045818805695,461.613107,0.011518550982390722,461.613107,0.08543045818805695
274,0.08430023491382599,461.912037,0.011475793410738693,461.912037,0.08430023491382599
275,0.0830889567732811,462.210968,0.011431921019304306,462.210968,0.0830889567732811
276,0.07874441891908646,462.509899,0.011387583863968783,462.509899,0.07874441891908646
277,0.07487780600786209,462.808829,0.011343246856952302,462.808829,0.07487780600786209
278,0.07224740833044052,463.10776,0.01129805565574548,463.10776,0.07224740833044052
279,0.0680660679936409,463.40669,0.011251349495682303,463.40669,0.0680660679936409
280,0.06430073827505112,463.705621,0.011204643179374663,463.705621,0.06430073827505112
281,0.0652913972735405,464.004552,0.011157888760904117,464.004552,0.0652913972735405
282,0.06584663689136505,464.303482,0.01110802373011204,464.303482,0.06584663689136505
283,0.06556883454322815,464.602413,0.011058158532508224,464.602413,0.06556883454322815
284,0.06263776868581772,464.901344,0.011008293334904416,464.901344,0.06263776868581772
285,0.06256109476089478,465.200274,0.010950340834354644,465.200274,0.06256109476089478
286,0.06256109476089478,465.499205,0.010888404197511893,465.499205,0.06256109476089478
287,0.06256109476089478,465.798136,0.010826467560669155,465.798136,0.06256109476089478
288,0.06256109476089478,466.097066,0.010763651941110909,466.097066,0.06256109476089478
289,0.06256109476089478,466.395997,0.010699007691728586,466.395997,0.06256109476089478
290,0.06256109476089478,466.694927,0.010634363658597679,466.694927,0.06256109476089478
291,0.06402736902236938,466.993858,0.010569719409215366,466.993858,0.06402736902236938
292,0.06402736902236938,467.292789,0.010503638670422717,467.292789,0.06402736902236938
293,0.062441397458314896,467.591719,0.010437528018739102,467.591719,0.062441397458314896
294,0.06246945261955261,467.89065,0.010371417145897855,467.89065,0.06246945261955261
295,0.06250185519456863,468.189581,0.01030516317651904,468.189581,0.06250185519456863
296,0.06250185519456863,468.488511,0.010238826891211918,468.488511,0.06250185519456863
297,0.06248589605093002,468.787442,0.010172490383992374,468.787442,0.06248589605093002
298,0.06324536353349686,469.086373,0.010106447252942264,469.086373,0.06324536353349686
299,0.06365593522787094,469.385303,0.010041126318940864,469.385303,0.06365593522787094
300,0.06302110105752945,469.684234,0.009975805166423659,469.684234,0.06302110105752945
301,0.06268328428268433,469.983165,0.009910484013906457,469.983165,0.06268328428268433
302,0.062392547726631165,470.282095,0.009798745104090536,470.282095,0.062392547726631165
303,0.06278242915868759,470.581026,0.009684235657104417,470.581026,0.06278242915868759
304,0.06328136473894119,470.879957,0.009569726210118297,470.879957,0.06328136473894119
305,0.06421991437673569,471.178887,0.00946500643414041,471.178887,0.06421991437673569
306,0.06699752062559128,471.477818,0.00936685547958086,471.477818,0.06699752062559128
307,0.06427635252475739,471.776749,0.00926870452502133,471.776749,0.06427635252475739
308,0.06418098509311676,472.075679,0.009178265480589904,472.075679,0.06418098509311676
309,0.06330164521932602,472.37461,0.00911057516710056,472.37461,0.06330164521932602
310,0.06247609853744507,472.673541,0.00904288485361123,472.673541,0.06247609853744507
311,0.06345599889755249,472.972471,0.00897519476656316,472.972471,0.06345599889755249
312,0.06279807537794113,473.271402,0.0089479633892628,473.271402,0.06279807537794113
313,0.0629955604672432,473.570333,0.008924835865487278,473.570333,0.0629955604672432
314,0.06362955272197723,473.869263,0.00890170841907919,473.869263,0.06362955272197723
315,0.06433945894241333,474.168194,0.008911588815666857,474.168194,0.06433945894241333
316,0.06465578079223633,474.467125,0.008947126230248757,474.467125,0.06465578079223633
317,0.0637163519859314,474.766055,0.008982663525948993,474.766055,0.0637163519859314
318,0.06411164999008179,475.064986,0.00899301288918765,475.064986,0.06411164999008179
319,0.06567138433456421,475.363917,0.008912687050513629,475.363917,0.06567138433456421
320,0.06484197080135345,475.662847,0.008832361480549923,475.662847,0.06484197080135345
321,0.06256109476089478,475.961778,0.008752035641875915,475.961778,0.06256109476089478
322,0.06402736902236938,476.260709,0.008788599648685284,476.260709,0.06402736902236938
323,0.06476050615310669,476.559639,0.00884230045107675,476.559639,0.06476050615310669
324,0.06435617804527283,476.85857,0.00889600143311162,476.85857,0.06435617804527283
325,0.06515364348888397,477.157501,0.009052595148276202,477.157501,0.06515364348888397
326,0.06466523557901382,477.456432,0.009301582684727795,477.456432,0.06466523557901382
327,0.06568915396928787,477.755362,0.009550569388252939,477.755362,0.06568915396928787
328,0.06689009070396423,478.054293,0.009846151850025561,478.054293,0.06689009070396423
