# Mode: Color Science
# Date: 2026-03-13 12:06:37
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=93.06 Y=100.00 Z=49.34
# LAB: L*=100.00 a*=0.00 b*=0.00
# xy: x=0.3839 y=0.4125
Pixel,Wavelength,Intensity
782,656.883628,0.548072
783,657.382157,0.558585
784,657.880644,0.570718
785,658.379089,0.567831
786,658.877492,0.580479
787,659.375852,0.586307
788,659.87417,0.576003
789,660.372445,0.573069
790,660.870678,0.578447
791,661.368868,0.586487
792,661.867016,0.584459
793,662.365121,0.57364
794,662.863183,0.571813
795,663.361203,0.572141
796,663.85918,0.579164
797,664.357114,0.573751
798,664.855005,0.570242
799,665.352854,0.573935
800,665.850659,0.564015
801,666.348422,0.556211
802,666.846142,0.550636
803,667.343818,0.552329
804,667.841452,0.55558
805,668.339042,0.555046
806,668.83659,0.545812
807,669.334094,0.547274
808,669.831555,0.540087
809,670.328973,0.545397
810,670.826347,0.546749
811,671.323678,0.540632
812,671.820966,0.537227
813,672.31821,0.536721
814,672.815411,0.541999
815,673.312568,0.533973
816,673.809682,0.527661
817,674.306752,0.519692
818,674.803779,0.519047
819,675.300761,0.51347
820,675.797701,0.530644
821,676.294596,0.521418
822,676.791448,0.517607
823,677.288256,0.522049
824,677.78502,0.517068
825,678.28174,0.517929
826,678.778416,0.512021
827,679.275048,0.516585
828,679.771637,0.511047
829,680.268181,0.509067
830,680.764681,0.499688
831,681.261137,0.49945
832,681.757549,0.500424
833,682.253916,0.486218
834,682.750239,0.494511
835,683.246518,0.491515
836,683.742753,0.486198
837,684.238943,0.481258
838,684.735089,0.47762
839,685.231191,0.458065
840,685.727247,0.448563
841,686.22326,0.436023
842,686.719228,0.406878
843,687.215151,0.391297
844,687.711029,0.392409
845,688.206863,0.383337
846,688.702652,0.383492
847,689.198397,0.399265
848,689.694039,0.39626
849,690.189527,0.400534
850,690.684867,0.408638
851,691.180066,0.403383
852,691.67513,0.406057
853,692.170067,0.407662
854,692.664883,0.416145
855,693.159585,0.419161
856,693.65418,0.408184
857,694.148674,0.400305
858,694.643075,0.400591
859,695.137388,0.408072
860,695.631621,0.401259
861,696.125781,0.413053
862,696.619875,0.408365
863,697.113908,0.394647
864,697.607888,0.398547
865,698.101822,0.395424
866,698.595716,0.39342
867,699.089578,0.398329
868,699.583413,0.394753
869,700.077229,0.389285
870,700.571033,0.380894
871,701.064831,0.379639
872,701.558629,0.377025
873,702.052436,0.380501
874,702.546257,0.379091
875,703.0401,0.375725
876,703.53397,0.384737
877,704.027875,0.383153
878,704.521822,0.376279
879,705.015818,0.384189
880,705.509868,0.382825
881,706.00398,0.379269
882,706.498161,0.3786
883,706.992418,0.380213
884,707.486757,0.385968
885,707.981184,0.379539
886,708.475708,0.37334
887,708.970333,0.372512
888,709.465069,0.368862
889,709.95992,0.363921
890,710.454833,0.36463
891,710.949749,0.361059
892,711.444668,0.356759
893,711.93959,0.351653
894,712.434516,0.356105
895,712.929444,0.33885
896,713.424376,0.337341
897,713.919311,0.33346
898,714.414249,0.331505
899,714.90919,0.33188
900,715.404134,0.325453
901,715.899082,0.321381
902,716.394032,0.306887
903,716.888987,0.29287
904,717.383944,0.279898
905,717.878905,0.264718
906,718.373869,0.257774
907,718.868836,0.243973
908,719.363807,0.2297
909,719.858781,0.231848
910,720.353758,0.22123
911,720.848739,0.215456
912,721.343723,0.205373
913,721.838711,0.207285
914,722.333702,0.212089
915,722.828697,0.211378
916,723.323695,0.210475
917,723.818696,0.211419
918,724.313702,0.210385
919,724.80871,0.199665
920,725.303722,0.199829
921,725.798738,0.191703
922,726.293758,0.183995
923,726.78878,0.181292
924,727.283807,0.174041
925,727.778837,0.171424
926,728.273871,0.171416
927,728.768909,0.167094
928,729.26395,0.164054
929,729.758995,0.164456
930,730.254044,0.163118
931,730.749096,0.157146
932,731.244152,0.156615
933,731.739212,0.155951
934,732.234276,0.15532
935,732.729344,0.155865
936,733.224415,0.158294
937,733.71949,0.159099
938,734.214569,0.157163
939,734.709652,0.157521
940,735.204739,0.163894
941,735.69983,0.159498
942,736.194925,0.162377
943,736.690023,0.160134
944,737.185126,0.158767
945,737.680232,0.157511
946,738.175343,0.152873
947,738.670458,0.158907
948,739.165576,0.160302
949,739.660699,0.166568
950,740.155826,0.161265
951,740.650956,0.153283
952,741.146091,0.15365
953,741.64123,0.154898
954,742.136374,0.156446
955,742.631521,0.157481
956,743.126672,0.159853
957,743.621828,0.165728
958,744.116988,0.162457
959,744.612152,0.163961
960,745.107321,0.161658
961,745.602493,0.157552
962,746.09767,0.163486
963,746.592851,0.164705
964,747.088037,0.163351
965,747.583226,0.167741
966,748.07842,0.167254
967,748.573619,0.164799
968,749.068822,0.168153
969,749.564029,0.166882
970,750.059241,0.165194
971,750.554457,0.168716
972,751.049677,0.167642
973,751.544902,0.167453
974,752.040132,0.169918
975,752.535366,0.168974
976,753.030604,0.172492
977,753.525847,0.17013
978,754.021095,0.166952
979,754.516347,0.16189
980,755.011603,0.165329
981,755.506865,0.17074
982,756.00213,0.168626
983,756.497401,0.172494
984,756.992676,0.170217
985,757.487956,0.167462
986,757.98324,0.169235
987,758.478529,0.176549
988,758.973823,0.164441
989,759.469122,0.16726
990,759.964425,0.161083
991,760.459733,0.159954
992,760.955046,0.158622
993,761.450364,0.155742
994,761.945687,0.152238
995,762.441014,0.143625
996,762.936346,0.136384
997,763.431683,0.120108
998,763.927025,0.112836
999,764.422372,0.108259
1000,764.917724,0.100301
1001,765.413081,0.0982282
1002,765.908442,0.0970675
1003,766.403809,0.0973834
1004,766.89918,0.101213
1005,767.394557,0.100413
1006,767.889939,0.100573
1007,768.385325,0.104066
1008,768.880717,0.105455
1009,769.376114,0.108441
1010,769.871516,0.114145
1011,770.366923,0.115142
1012,770.862335,0.120559
1013,771.357752,0.123585
1014,771.853175,0.127229
1015,772.348602,0.125603
1016,772.844035,0.130968
1017,773.339473,0.128735
1018,773.834916,0.126337
1019,774.330365,0.12628
1020,774.825819,0.126595
1021,775.321278,0.128236
1022,775.816742,0.127895
1023,776.312212,0.126403
1024,776.807686,0.124511
1025,777.303167,0.124896
1026,777.798652,0.130447
1027,778.294143,0.127395
1028,778.78964,0.129309
1029,779.285142,0.120297
1030,779.780649,0.116753
1031,780.276162,0.11617
1032,780.77168,0.117484
1033,781.267204,0.115211
1034,781.762733,0.111971
1035,782.258267,0.110562
1036,782.753808,0.114603
1037,783.249353,0.111299
1038,783.744905,0.106103
1039,784.240462,0.108732
1040,784.736024,0.105449
1041,785.231592,0.107026
1042,785.727166,0.103882
1043,786.222745,0.102921
1044,786.718331,0.105368
1045,787.213921,0.100932
1046,787.709518,0.102785
1047,788.20512,0.103706
1048,788.700728,0.104111
1049,789.196342,0.100684
1050,789.691961,0.0998541
1051,790.187586,0.0993809
1052,790.683217,0.0961483
1053,791.178854,0.0961388
1054,791.674497,0.0921212
1055,792.170146,0.0919917
1056,792.6658,0.0924521
1057,793.16146,0.0902147
1058,793.657127,0.0881962
1059,794.152799,0.0875026
1060,794.648477,0.08535
1061,795.144161,0.0842837
1062,795.639851,0.0853759
1063,796.135547,0.0845357
1064,796.631249,0.0861131
1065,797.126957,0.0828363
1066,797.622671,0.081968
1067,798.118392,0.0807349
1068,798.614118,0.0810511
1069,799.10985,0.0868781
1070,799.605589,0.0785782
1071,800.101333,0.0795777
1072,800.597084,0.0777669
1073,801.092841,0.0775459
1074,801.588604,0.0770695
1075,802.084373,0.0753764
1076,802.580149,0.074938
1077,803.075931,0.0751653
1078,803.571719,0.0746876
1079,804.067513,0.0750646
1080,804.563313,0.0748013
1081,805.05912,0.0742913
1082,805.554933,0.0731417
1083,806.050753,0.0744952
1084,806.546579,0.0741249
